,block,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,lon,lat
30113,060750229021,2001-08-23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40974,37.754368
30114,060750169002,2002-06-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.434364,37.765793
30115,060750129021,2004-07-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42847,37.799892
30116,060750107001,2001-06-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.4124,37.801476
30117,060750125021,2009-06-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41177,37.78404
30118,060750118001,2008-03-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40757,37.792492
30119,060750125012,2008-03-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41013,37.784245
30120,060750125021,2008-11-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413605,37.78475
30121,060750124021,2004-10-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41655,37.780563
30122,060750171012,2002-04-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44936,37.76286
30123,060750476004,2007-12-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.473495,37.773994
30124,060750171023,2007-12-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.45212,37.766483
30125,060750204013,2008-02-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.441536,37.762104
30126,060750110003,2002-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.41785,37.793243
30127,060750303011,2001-10-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47654,37.757046
30128,060750125012,2010-04-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40984,37.783333
30129,060750205002,2009-06-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43493,37.76009
30130,060750254023,2006-02-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41094,37.73754
30131,060750228033,2000-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.4079,37.75448
30132,060750125021,2009-01-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41177,37.78404
30133,060750112002,2005-12-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41529,37.793118
30134,060750313022,2000-03-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46801,37.715183
30135,060750230011,2007-01-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.3983,37.737225
30136,060750155003,2000-11-07,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.44075,37.784184
30137,060750203003,2008-04-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.430374,37.766037
30138,060750170001,2000-09-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.436554,37.76814
30139,060750168011,2002-09-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.43146,37.772934
30140,060750326011,2003-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.47933,37.76441
30141,060750601001,2002-08-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.453384,37.801277
30142,060750176014,2000-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.41564,37.77506
30143,060750129021,2003-02-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43195,37.800426
30144,060750264012,2001-07-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40768,37.71202
30145,060750230013,2005-08-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40113,37.728905
30146,060750214003,2003-10-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.4329,37.75056
30147,060750110003,1999-11-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.416214,37.793457
30148,060750113002,1999-11-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40963,37.794296
30149,060750120002,2007-10-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.4191,37.786934
30150,060750228031,2005-01-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.414314,37.754898
30151,060750154004,2000-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.45231,37.78409
30152,060750124012,2001-01-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41487,37.78269
30153,060750213002,2001-02-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44054,37.750103
30154,060750168011,2000-12-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42962,37.772213
30155,060750122012,2006-12-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41708,37.78527
30156,060750154001,2000-04-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44763,37.787155
30157,060750451002,2002-07-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.462875,37.776352
30158,060750123021,2004-02-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41323,37.787056
30159,060750264022,2007-09-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.402824,37.71786
30160,060750202003,2006-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42274,37.76364
30161,060750332031,2005-05-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47424,37.716667
30162,060750478012,2000-01-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.49632,37.776695
30163,060750252001,2001-05-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.4142,37.747265
30164,060750123021,2007-02-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413795,37.785686
30165,060750128002,2002-10-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44033,37.795998
30166,060750479011,2006-05-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.49939,37.774685
30167,060750228022,2001-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.4068,37.757294
30168,060750477022,2000-03-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47997,37.7737
30169,060750264031,2001-02-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40798,37.709034
30170,060750156002,2003-03-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.455345,37.77515
30171,060750111001,2003-01-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.420044,37.7916
30172,060750128001,2001-11-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43796,37.796776
30173,060750312014,1999-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.46175,37.720013
30174,060750612002,2004-07-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39187,37.734528
30175,060750402001,2006-06-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.46556,37.78387
30176,060750104004,2004-04-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.40434,37.799137
30177,060750228031,2003-03-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.414314,37.754898
30178,060750612002,2006-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.3909,37.73442
30179,060750229022,2005-09-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40945,37.75117
30180,060750610001,1999-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.39111,37.71727
30181,060750257021,2003-08-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.402855,37.725834
30182,060750209003,2002-02-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41951,37.74896
30183,060750215005,2001-03-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42701,37.747295
30184,060750111002,2001-07-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42132,37.789516
30185,060750102001,2006-04-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41936,37.804893
30186,060750128001,2010-04-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.43796,37.796776
30187,060750119012,2002-08-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41292,37.78964
30188,060750264022,2007-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.402824,37.71786
30189,060750167003,2002-05-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.43968,37.770546
30190,060750352023,2000-10-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.506935,37.759445
30191,060750157002,2000-10-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44196,37.77877
30192,060750604001,2005-06-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.49199,37.714363
30193,060750171013,2000-01-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.44738,37.76804
30194,060750428001,2001-02-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48722,37.784718
30195,060750202003,2004-03-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42377,37.766434
30196,060750229031,2006-11-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4088,37.754425
30197,060750354002,2007-01-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.50422,37.743668
30198,060750176015,1999-10-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40798,37.781544
30199,060750401004,2001-05-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46463,37.78583
30200,060750329013,2007-01-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4866,37.745377
30201,060750229021,2010-02-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40906,37.752
30202,060750228011,2001-10-12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41223,37.763554
30203,060750102003,2003-10-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.422104,37.805965
30204,060750312021,2002-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.457664,37.720028
30205,060750228011,2009-09-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.409096,37.76118
30206,060750254021,2003-03-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41405,37.73773
30207,060750215001,2004-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42354,37.7471
30208,060750258002,2007-03-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.400154,37.722076
30209,060750260042,2008-07-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43334,37.716583
30210,060750157002,2003-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4436,37.778564
30211,060750178022,2001-12-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41139,37.774815
30212,060750104003,2007-04-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40518,37.80187
30213,060750327002,2006-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.48777,37.762157
30214,060750125011,2005-09-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.412315,37.78254
30215,060750203001,2002-11-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42667,37.766666
30216,060750202002,2008-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.4233,37.768074
30217,060750614001,2008-08-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.402374,37.752598
30218,060750112001,2002-08-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411026,37.79409
30219,060750351007,2006-04-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.496765,37.75241
30220,060750126011,2001-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43834,37.80359
30221,060750121002,2008-11-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411255,37.789845
30222,060750451002,2007-05-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4618,37.776398
30223,060750352021,2002-02-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.50398,37.76332
30224,060750204021,2005-05-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.444214,37.748474
30225,060750166002,1999-10-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44849,37.769333
30226,060750312011,2004-10-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4541,37.720943
30227,060750124012,2005-02-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41506,37.78362
30228,060750477012,2004-12-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48024,37.777428
30229,060750326023,2003-06-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.477745,37.75699
30230,060750327001,2000-07-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.492195,37.76384
30231,060750229031,2005-11-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40851,37.75123
30232,060750312022,2003-04-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44964,37.71959
30233,060750308004,2006-04-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.46795,37.74076
30234,060750479011,2006-04-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50059,37.7765
30235,060750332032,2008-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47761,37.716713
30236,060750176012,2008-04-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.407425,37.77995
30237,060750208003,2007-10-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41913,37.759434
30238,060750312021,2000-03-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.45715,37.71913
30239,060750123021,2006-02-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413795,37.785686
30240,060750201004,2009-01-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42051,37.764187
30241,060750125012,2003-09-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.409195,37.7838
30242,060750118001,2001-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.40733,37.79323
30243,060750313011,2004-12-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.4703,37.71965
30244,060750162002,2000-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.42355,37.775852
30245,060750228031,2004-04-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41337,37.756565
30246,060750125011,2007-03-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.412125,37.781605
30247,060750476002,2000-11-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.47596,37.777622
30248,060750264032,2001-03-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.404236,37.711388
30249,060750229013,2000-12-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41385,37.750103
30250,060750260012,2002-01-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.436806,37.72202
30251,060750125021,2008-07-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41177,37.78404
30252,060750125012,2007-06-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40984,37.783333
30253,060750256001,2000-03-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42444,37.73022
30254,060750125011,2007-05-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41323,37.782898
30255,060750227042,2000-06-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.398094,37.758633
30256,060750120002,2000-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.4191,37.786934
30257,060750103003,2008-10-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41329,37.799927
30258,060750110001,2009-03-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41934,37.796314
30259,060750101002,2009-01-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41339,37.804546
30260,060750126021,2001-09-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43725,37.804905
30261,060750122011,2007-07-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.416405,37.786022
30262,060750229031,2001-03-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4088,37.754425
30263,060750479014,2008-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.504616,37.77257
30264,060750128001,2003-12-26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43833,37.798637
30265,060750479015,2007-11-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50863,37.776123
30266,060750328013,2001-08-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.4834,37.74552
30267,060750476004,2008-03-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.473495,37.773994
30268,060750125021,2007-10-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41177,37.78404
30269,060750302022,2007-10-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.467316,37.763058
30270,060750110003,2007-06-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.4204,37.79336
30271,060750179021,2010-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.37622,37.828857
30272,060750154001,2001-10-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44591,37.786392
30273,060750479022,2002-07-26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.50411,37.780415
30274,060750260032,2007-12-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43019,37.71931
30275,060750327006,2002-12-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.49407,37.76001
30276,060750451003,2008-01-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.461,37.780197
30277,060750170002,2005-07-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.443054,37.765625
30278,060750312012,2009-08-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45411,37.722652
30279,060750328022,2004-10-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47855,37.753212
30280,060750125021,2010-02-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41177,37.78404
30281,060750104003,2003-11-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40484,37.800987
30282,060750207001,1999-11-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42269,37.762245
30283,060750228021,2005-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.40681,37.76322
30284,060750158013,2010-01-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43693,37.77917
30285,060750209002,2000-10-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41809,37.748596
30286,060750165004,2009-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4518,37.773212
30287,060750110002,2000-08-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41765,37.795544
30288,060750353002,2003-02-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.495514,37.742176
30289,060750477012,2003-07-09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48252,37.779224
30290,060750178021,2008-03-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40245,37.779514
30291,060750254032,2003-06-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.413376,37.734715
30292,060750178021,2005-05-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4075,37.778244
30293,060750171013,2003-02-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-122.44761,37.76706
30294,060750155003,2009-04-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44236,37.78493
30295,060750263031,2004-07-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.443756,37.708954
30296,060750203001,2000-07-26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42779,37.76699
30297,060750302023,2009-12-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.46505,37.76129
30298,060750478021,2002-10-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.49338,37.78066
30299,060750478021,2006-07-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.495056,37.78155
30300,060750171013,2007-07-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44573,37.76825
30301,060750218002,1999-10-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42633,37.73722
30302,060750209004,2003-12-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41982,37.752155
30303,060750217003,2000-03-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43692,37.737125
30304,060750106002,2001-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.40396,37.7987
30305,060750204011,2002-03-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.44582,37.760445
30306,060750104003,2001-11-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40484,37.800987
30307,060750103001,2007-04-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.414085,37.80174
30308,060750228032,2010-04-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41135,37.756687
30309,060750401004,2004-04-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.46356,37.785927
30310,060750452003,2005-03-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.469765,37.7751
30311,060750452003,2001-03-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.47144,37.77596
30312,060750327002,2001-03-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48992,37.762066
30313,060750119012,2005-02-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41455,37.789425
30314,060750218001,1999-10-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.424225,37.74129
30315,060750202002,2002-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.42564,37.769047
30316,060750110001,2007-04-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42322,37.795288
30317,060750206003,2004-11-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.4326,37.75902
30318,060750313022,2001-02-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.46847,37.7161
30319,060750206001,2001-01-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42916,37.758022
30320,060750302023,2005-08-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.468254,37.76115
30321,060750169001,2001-03-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43175,37.767563
30322,060750205002,2009-06-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43493,37.76009
30323,060750101001,1999-12-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.410416,37.8065
30324,060750121002,2009-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.411255,37.789845
30325,060750332031,2009-12-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47424,37.716667
30326,060750204021,2003-11-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.444534,37.75135
30327,060750202002,2000-06-22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.424385,37.767204
30328,060750204021,2007-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.446434,37.75017
